epoch,out_0,out_1,step,train_loss
3024,0.5029054284095764,0.503953218460083,6049,0.24606241285800934
3049,0.502819299697876,0.5039366483688354,6099,0.24607884883880615
3074,0.502733588218689,0.5039201974868774,6149,0.24609516561031342
3099,0.5026484131813049,0.5039040446281433,6199,0.246111199259758
3124,0.5025637149810791,0.5038880109786987,6249,0.24612709879875183
3149,0.5024792551994324,0.5038721561431885,6299,0.24614283442497253
3174,0.5023950934410095,0.5038565397262573,6349,0.24615833163261414
3199,0.5023111701011658,0.5038411021232605,6399,0.2461736500263214
3224,0.5022273063659668,0.5038257837295532,6449,0.24618884921073914
3249,0.5021436214447021,0.503810703754425,6499,0.24620382487773895
3274,0.5020598769187927,0.5037958025932312,6549,0.24621860682964325
3299,0.5019760131835938,0.5037810206413269,6599,0.246233269572258
3324,0.5018920302391052,0.5037664175033569,6649,0.2462477684020996
3349,0.501807689666748,0.5037519931793213,6699,0.2462620884180069
3374,0.5017231702804565,0.5037376284599304,6749,0.2462763488292694
3399,0.5016381740570068,0.5037233233451843,6799,0.24629053473472595
3424,0.5015526413917542,0.5037092566490173,6849,0.2463044971227646
3449,0.5014665126800537,0.5036951899528503,6899,0.24631845951080322
3474,0.501379668712616,0.5036811828613281,6949,0.24633236229419708
3499,0.5012920498847961,0.5036672353744507,6999,0.24634622037410736
3524,0.5012035965919495,0.503653347492218,7049,0.24636000394821167
3549,0.5011141300201416,0.5036394596099854,7099,0.24637378752231598
3574,0.501023530960083,0.5036255717277527,7149,0.2463875710964203
3599,0.5009316802024841,0.5036116242408752,7199,0.24640141427516937
3624,0.5008385181427002,0.503597617149353,7249,0.24641533195972443
3649,0.5007439851760864,0.503583550453186,7299,0.24642929434776306
3674,0.500647783279419,0.5035693645477295,7349,0.24644337594509125
3699,0.5005499720573425,0.5035551190376282,7399,0.2464575171470642
3724,0.5004503726959229,0.5035406947135925,7449,0.2464718371629715
3749,0.500348687171936,0.5035260319709778,7499,0.24648639559745789
3774,0.5002449750900269,0.5035112500190735,7549,0.24650107324123383
3799,0.5001391172409058,0.5034961700439453,7599,0.24651604890823364
3824,0.5000306963920593,0.5034809112548828,7649,0.24653120338916779
3849,0.4999198317527771,0.5034652948379517,7699,0.24654671549797058
3874,0.4998062551021576,0.5034493803977966,7749,0.24656251072883606
3899,0.4996897876262665,0.503433108329773,7799,0.24657867848873138
3924,0.4995702803134918,0.5034164190292358,7849,0.24659524857997894
3949,0.49944761395454407,0.5033994913101196,7899,0.2466120719909668
3974,0.4993215501308441,0.5033820271492004,7949,0.24662941694259644
3999,0.49919193983078003,0.5033641457557678,7999,0.2466471791267395
4024,0.4990585744380951,0.5033457279205322,8049,0.24666546285152435
4049,0.498921275138855,0.5033268332481384,8099,0.2466842383146286
4074,0.49877989292144775,0.5033074617385864,8149,0.24670347571372986
4099,0.49863409996032715,0.5032875537872314,8199,0.2467232495546341
4124,0.4984838664531708,0.5032671093940735,8249,0.2467435598373413
4149,0.49832895398139954,0.5032460689544678,8299,0.24676446616649628
4174,0.49816903471946716,0.5032244324684143,8349,0.246785968542099
4199,0.4980040192604065,0.5032022595405579,8399,0.2468079924583435
4224,0.49783363938331604,0.5031794905662537,8449,0.24683061242103577
4249,0.497657835483551,0.5031562447547913,8499,0.24685372412204742
4274,0.497476190328598,0.5031324028968811,8549,0.24687740206718445
4299,0.4972887337207794,0.5031080842018127,8599,0.24690157175064087
4324,0.49709510803222656,0.5030832886695862,8649,0.2469262182712555
4349,0.4968952238559723,0.5030580759048462,8699,0.24695128202438354
4374,0.4966888427734375,0.5030325651168823,8749,0.24697662889957428
4399,0.4964757263660431,0.5030066967010498,8799,0.24700234830379486
4424,0.4962558448314667,0.502980649471283,8849,0.24702823162078857
4449,0.4960290789604187,0.5029546618461609,8899,0.2470540702342987
4474,0.4957951605319977,0.5029284954071045,8949,0.24708008766174316
4499,0.4955540895462036,0.5029026865959167,8999,0.24710573256015778
4524,0.4953056871891022,0.5028771758079529,9049,0.2471311092376709
4549,0.4950498938560486,0.5028521418571472,9099,0.24715599417686462
4574,0.49478664994239807,0.5028278827667236,9149,0.24718011915683746
4599,0.4945160150527954,0.5028046369552612,9199,0.24720323085784912
4624,0.49423784017562866,0.5027825236320496,9249,0.24722522497177124
4649,0.493952214717865,0.5027619004249573,9299,0.24724572896957397
4674,0.4936590790748596,0.5027431845664978,9349,0.2472643405199051
4699,0.49335867166519165,0.5027264952659607,9399,0.24728094041347504
4724,0.4930509030818939,0.5027123689651489,9449,0.24729499220848083
4749,0.4927360415458679,0.5027010440826416,9499,0.24730625748634338
4774,0.4924141764640808,0.5026930570602417,9549,0.2473141998052597
4799,0.4920855462551117,0.5026887655258179,9599,0.24731846153736115
4824,0.4917503297328949,0.5026886463165283,9649,0.2473185807466507
4849,0.49140867590904236,0.5026932954788208,9699,0.2473139613866806
4874,0.4910610020160675,0.5027030110359192,9749,0.2473042905330658
4899,0.49070751667022705,0.5027185082435608,9799,0.24728888273239136
4924,0.49034860730171204,0.502740204334259,9849,0.24726730585098267
4949,0.489984393119812,0.5027686953544617,9899,0.24723896384239197
4974,0.4896153509616852,0.5028045773506165,9949,0.2472032904624939
4999,0.4892418682575226,0.5028485059738159,9999,0.24715961515903473
